tweet_id,tweet_text,class_label
1112059723661131781,"The Government of #Mozambique has officially confirmed cholera within camps for people displaced by #CycloneIdai. Daniel Timme, Chief of Communications @UNICEF_Moz tells us what UNICEF is doing to provide aid. Send help to children in need. Donate now at",displaced_people_and_evacuations
1108793892932108288,"DESPERATION: More than 1000 people are feared dead in Mozambique after Cyclone Idai ravaged the nation, leaving first responders in frantic search to reach survivors. Complete coverage on #WorldNewsTonight with @IanPannell reporting from the region.",injured_or_dead_people
1109077220969115654,"Varakashi want us to believe the man is trying ,what I like is tax being used here haisi yemachinja chete its for everyone in the country including you,that man haana kana basa nemunhu",not_humanitarian
1107946923787456513,"As you all might know the city of Beira, Mozambique is hit hard by Cyclone Idai. It is said the city has been destroyed for 90 percent. The death toll is expected to rise dramatically.",infrastructure_and_utility_damage
1110210224831500288,"Faces and stories from #CycloneIdai survivors: Cecilia stands in front of the rubble that once use to be the house she lived in, in Beira. She now lives with her neighbours whos house was not damaged too badly. #UnidosPorMoçambique #Unite4Mozambique",infrastructure_and_utility_damage
1109279458840723456,"One week later, thousands of people remain missing across Mozambique, Malawi, and Zimbabwe. Millions of others across have been left destitute without food or basic services..",missing_or_found_people
1110987347343130626,"RT @africanews: Mass graves for Mozambique cyclone victims, death toll at 534",injured_or_dead_people
1108461910943559680,#UPDATE The death toll from a cyclone that smashed into Mozambique and Zimbabwe has risen to more than 300 as rescuers race against the clock to help survivors and the UN led the charge to provide aid  #CycloneIdai,injured_or_dead_people
1111385934879023109,"Cyclone Idai has killed at least 468 people and displaced tens of thousands more in one of the worst weather disasters ever to hit southern Africa. We go to Mozambique, where entire towns lie in ruins, on #VICENewsTonight at 7:30PM EDT on @HBO.",injured_or_dead_people
1107195728189972480,"At least 31 people have been killed and dozens are missing in some parts of eastern Zimbabwe including Chimanimani and Chipinge, after the country was hit by tropical cyclone Idai which pounded from neighbouring Mozambique and Malawi.",injured_or_dead_people
1107937549446729728,"Mozambique Cyclone Idai death toll could exceed 1,000, says president #CycloneIdai",injured_or_dead_people
1107679247840219137,"#CycloneIdai This is heartbreaking! The death toll in Zimbabwe stands at 89. Behind those numbers are real people - bread winners, children, mothers, fathers, brothers, sisters and importantly, fellow citizens. We stand in solidarity with the bereaving families. @InfoMinZW",injured_or_dead_people
1113044621511229441,RT @craigchirinda: 1. A #thread on #CycloneIdai and some insights the damage it caused in #Zimbabwe and #Mozambique #CycloneIdaiZW #cyclone,infrastructure_and_utility_damage
1106911731274657792,"While Mnangagwa is eating prawns and drinking cognac in Abu Dhabi, #CycloneIdai has devastated and destroyed livelihoods in Chimanimani. Come back home Mnangagwa. #CycloneIdaiZW",infrastructure_and_utility_damage
1107635271653384192,"The MDC has issued a statement, expressing its condolences over the scores of people killed by natural hazards induced by Tropical #CycloneIdai. So far, 82 people have been confirmed dead from drowning and falling boulders caused by the cyclone.",injured_or_dead_people
1108286363596664834,"Hundreds are dead, many more are missing and thousands are now at risk from massive #flooding in Mozambique, Zimbabwe and Malawi caused by Cyclone Idai and persistent rains. #CycloneIdai",missing_or_found_people
1108644517497004032,"#CYCLONEIDAI was horrific and devastating, it has destroyed several buildings, Churches and homes in Beira. These images were shared by one of our Jesuits in Beira, Bendito Ngozo",infrastructure_and_utility_damage
1111641009610477569,RT @RT_com: Aerial footage: Aftermath of deadly Cyclone #Idai that left more than 460 dead in #Mozambique,injured_or_dead_people
1108129902115647488,"My daughter was washed away from me Survivors speak about devastating floods caused by Cyclone Idai in Mozambique. At least 1,000 people may have been killed, President Filipe Nyusi says [tap to expand]",injured_or_dead_people
1111250276772708352,"With all due respect Sir and for the sake of the victims, its better to just keep quite. Do you honestly think they`ll let you see it?",not_humanitarian
1108240631342813184,"In Beira/Mozambique, #CycloneIdai has destroyed up to 90% of all buildings and infrastructure have been destroyed and hundreds are feared to have died. Find out how you can help support the humanitarian relief effort:  #CycloneIdai",infrastructure_and_utility_damage
1107913889608548355,"Cyclone Idai: 1 000 Killed In Mozambique, 217 Missing In Zimbabwe",injured_or_dead_people
1107501046195204096,Death toll has risen to the 64. Our hearts are with the departed souls.,injured_or_dead_people
1110880345744916480,Comrades from @CitManifesto movements went to assess the devastating situation in Chimanimani after #CycloneIdai. We call on citizens to keep up the inspirational spirit of solidarity! And food aid distribution must remain neutral! Together we are stronger! Tiri Tose!,infrastructure_and_utility_damage
1107908777276256256,"Fellow Africans. Malawi, Mozambique, Zimbabwe have been struck by the deadly #CycloneIdai. The flooding has killed 230+ people in southern Africa: Death toll expected to rise sharply. All 3 countries are NOT coping. Any help will be appreciated",injured_or_dead_people
1107664138866774021,"RT @spectatorindex: BREAKING: Death toll for Cyclone Idai may reach 1,000, according to Mozambiques president.",injured_or_dead_people
1107894880687325184,"Cyclone Idai may have killed more than 1,000 people in Mozambique, President Filipe Nyusi said in an address on national radio on Monday",injured_or_dead_people
1116618553946296320,Civic society leaders under the banner of Civic Society and Churches Joint Forum are presenting their report after conducting a #FactFindingMission in Chimanimani to verify the allegations of unfair distribution of #CycloneIdai aid. Watch #PressConferenceFacebookLive on our page.,not_humanitarian
1109130914284609537,"South Africas state power utility Eskom will get an additional 900 megawatts of power from Mozambique after power lines damaged by Cyclone Idai were restored, President Cyril Ramaphosa said on Friday. #Mozambique #SouthAfrica #CycloneIdai",infrastructure_and_utility_damage
1108106120055439361,School infrastructure has been affected by #CycloneIdai. In Masvingo Province the following schools were affected. BIKITA: Vushe Primary Tafara High Chikukutu Primary Fambidzanai Sec Jaravaza GUTU Cheninga Primary ZAKA Majuru Primary St Joseph High Mutsambiwa Primary &amp; Sec,infrastructure_and_utility_damage
1111622304746868736,"With the flood waters subsiding, the impact of #CycloneIdai is now evident. This is part of the road to #Buzi district #Mozambique that was cut off and why agencies were unable to immediately access affected communities to provide life saving needs. @BBC_HaveYourSay @reliefweb",infrastructure_and_utility_damage
1108010538632658944,"Our heartsὉ9go out to all those who have been affected by #CycloneIdai including loss of life, destruction of property &amp; displacement of people due to flooding and landslides. @WFP is supporting ongoing assessment efforts with @UNZimbabwe and stands with the people of #Zimbabwe.",displaced_people_and_evacuations
1108942033425580032,"A child is transported on a fridge during floods after Cyclone Idai in Buzi, Mozambique. More images of the devastation:  ὏7 @SibekoS",displaced_people_and_evacuations
1109767619257794560,#UPDATE This @Ruptly video shows the #Chimanimani #CycloneIdai victims who were buried in pairs per grave. It also shows the magnitude of the damage caused and how the victims are now battling to forge ahead in the aftermath of #CycloneIdai. Heart-breaking scenes! @InfoMinZW,infrastructure_and_utility_damage
1110686883049287680,RT @RAWTeasdale: Unless you see it first hand you cant even begin to fathom the damage in Mozambique ὢ2 #cycloneidai #cycloneidaiupdates,infrastructure_and_utility_damage
1110618102537043968,"The UN says Cyclone Idai destroyed at least US$1bn worth of infrastructure in Mozambique, Zim and Malawi. UN Economic Commission for Africa Executive Secretary Vera Songwe said the Beira port, key to Zimbabwe trade, is essentially today almost a thing of the past”",infrastructure_and_utility_damage
1107701215654264833,Varakashis are blaming sanctions for the regimes failure to respond quickly &amp; effectively to the #CycloneIdai disaster.but these imbeciles cant explain how these sanctions couldnt cripple the regimes capacity to wage a brutal war on its own citizens in January! #EDiots,not_humanitarian
1109023824434130944,"#CycloneIdai 150 houses in Chimanimani and 234 houses in Chipinge were destroyed. Close to 200 people lost their lives and more than 300 are reported missing whilst 136 people are marooned. In Chimanimani, there are 308 displaced people and 600 in Chipinge",infrastructure_and_utility_damage
1106881628855549952,"#CycloneIdai hits Zimbabwe, at least 24 confirmed dead and many displaced #CycloneIdaiUPDATE",injured_or_dead_people
1109856319970967552,"This is the largest emergency operation I have been on personally,” says @jamielesueur of @IFRCAfrica. More than one thousand people are feared dead in Mozambique after Cyclone Idai, and tens of thousands are also affected in Zimbabwe and Malawi.",injured_or_dead_people
1109465814820888576,"The first thing you see when you arrive inside the city of Beira is destruction – and a lot of water. @MSFs biggest challenge right now: getting to people in need, because so many of the roads, health centres are damaged or destroyed.  #CycloneIdai",infrastructure_and_utility_damage
1111936780113244160,Homes were destroyed by #CycloneIdai. Our first cargo for today are tents which will provide shelter for the affected people. Our Regional Director and Country Director will be assessing the affected areas to help us come up with a long term recovery plan.,infrastructure_and_utility_damage
1107966303875358720,"#UPDATE A cyclone that slammed into Mozambique last week has damaged or destroyed 90 percent of the city of #Beira, the Red Cross says, as the death toll in the country and neighbouring Zimbabwe rose to 157  #CycloneIdai",infrastructure_and_utility_damage
1117809067672645634,"RT @SolarAid: #climatechange is hitting those who did not cause it, the hardest. Floods washed away crops in #Malawi #CycloneIdai",infrastructure_and_utility_damage
1108626878225661954,@nelsonchamisa is lost when he blames Gvt over #CycloneIdai deaths as reported in the @DailyNewsZim of today. This was Mother Nature full stop.,injured_or_dead_people
1107157531384782848,#CycloneIdai kills 31 in Chimanimani @thestandardzim @kholwaninyathi @HStvZim @dreymutasa @NewsDayZimbabwe @fortunechasi @ninja_reezy @ZimMediaReview #heartnation,injured_or_dead_people
1106909090784133120,RT @kwirirayi: Was there a call for people to leave dangerous areas before #CycloneIdai before it happened?,displaced_people_and_evacuations
1109520829820428290,"@AnneWaiguru Globally, its #ClimateActionNow. Your Excellency, does our @County_20 have a Climate Change Act or Policy to mitigate this devastating #GlobalWarming effect that has left over 400 dead &amp; over 500,000 devastated in #CycloneIdai. Yes we can! #innovativevolunteerism",injured_or_dead_people
1107921142654877701,"CYCLONE IDAI DAMAGED FUEL CONTROL ROOM IN BEIRA Cyclone Idai, which has left a trail of destruction in Zimbabwe, Mozambique and Malawi, damaged the Companhiado De Pipeline Mozambique-Zimbabwe (CPMZ) control room at",infrastructure_and_utility_damage
1108053846612459520,"@realDonaldTrump good night, In Mozambique, specifically in the border city, there was a disastrous storm known as (Cyclone IDAI), this storm destroyed several houses, hospitals, floods, access roads were destroyed, power poles, communication networks, deaths very much Sad even.",infrastructure_and_utility_damage
1107467962120896512,Surprisingly remnants of Cyclone Idai made huge damage in #Zimbabwe after large disaster in #Mozambique. It looks the communities in this part of the world are not used to this negative product of Climate Change #CycloneIdai #ClimateChange #ClimateResilience #Idai #Storm #Climate,infrastructure_and_utility_damage
1107676920194494466,State of disaster President @edmnangagwa to address nation on the damage wrought by @CycloneIdai. His administration okayed $50m to attend to immediate infrastructural &amp; rescue efforts @HeraldZimbabwe @rangamataire @phillymutedzi1 @CharityMaodza @nicolehondo @nickmangwana,infrastructure_and_utility_damage
1106969864713981952,"#HelpChimanimani 28 Confirmed dead in Chimanimani, including 4 highs school pupils from St Charles Luwanga, more than 100 reported missing as Cyclone Idai wrecks havoc #CycloneIdai @mightymann100 @leoness20 @tamary98 @ndwandweb @MphiniSir",injured_or_dead_people
1108659050877734913,#UNFPA #Mozambique is thrilled to distribute Dignity Kits to new mothers and women displaced from their homes by the floods in Tete Province. More on the way for those impacted by Cyclone Idai.,displaced_people_and_evacuations
1109813273141104640,"Im crying blood for my missing children. Even though #CycloneIdai hit Mozambique over a week ago, aid agencies are warning that the disaster is getting worse. @shingainyoka was in Chimanimani in Eastern Zimbabwe, one of the worst affected areas.",missing_or_found_people
1108005938504572928,"Floods triggered by #CycloneIdai have hit Malawi. More than 50 people have been killed, about a million affected. Floods aren’t uncommon in #Malawi but its a disaster for vulnerable communities. There are solutions, @RobertSakic87 explains.",injured_or_dead_people
1109051998366846976,Entire villages washed away and some Victims still buried under the rocks. The #CycloneIdai death toll is understated ὡE,injured_or_dead_people
1110427936593711104,You donate food stuffs for the #CycloneIdai victims and u hear zanu is now distributing the goods to their party member only .NxAA fuck these donations zanu will make u have a savage heart ..where is Red cross n churches ? Why politicize food aid on such a national crisis ??,not_humanitarian
1107343100429697027,"The damage to infrastructure in #Manicaland is massive. #Zimbabwe needs urgent local, regional and international help. Bridge on the road road connecting #Chimanimani &amp; #Mutare was swept away. #CycloneIdai",infrastructure_and_utility_damage
1112708389342248961,110 Thousand people with disabilities affected by the impact of destructions from Cyclone Idai and subsequent flooding in Mozambique. Any response to be sustainable must address their need,infrastructure_and_utility_damage
1107321633491116033,"Am l the only who is not feeling these cyclone jokes?, people are dead, people have lost their homes and property but we have time for jokes really?, call me old fashioned or whatever but l feel like its way too soon. #CycloneIdai Praying for all victims ὤF",injured_or_dead_people
1113152518069080065,"In cyclone-decimated Beira, Mozambique, cholera is quickly spreading in the wake of flooding that killed more than 750 people",injured_or_dead_people
1107701060897030144,"#Mozambique has been affected by #CycloneIdai from Thurs, 14 March. Most of the damage is North, around #Beira. Our thoughts go out to those whose lives have been affected. So far none of our clients or resort partners are affected. Flights have resumed. #MozambiqueFloods2019",infrastructure_and_utility_damage
1108985592480714752,"This is sickening.@PacheduZW you claim to be a citizens movement but instead of educating citizens on danger of cyclones &amp; do and donts in the wake of #CycloneIdai you are busy politicking. Pointing fingers wont help people in Chimanimani, it will only please your US handlers",not_humanitarian
1113488853501915137,Makhanga is 1 of the worst affected areas in Malawi. Electricity has been restored but the area still remains cut off from all road access due to damage from #CycloneIdai. Your contribution can help us rebuild the roads of Makhanga. Donate:  #TheNextMile,infrastructure_and_utility_damage
1111612679632969728,Where was that woman coming from? How did that man end up with aid from Methodist in that forest? Who was taking them this video? How did the man know this woman really needed aid? How sure are you this man is not a thief? Why do you trust him?,not_humanitarian
1112065174868058112,RT @KBMpofu: Things we lost in the floods #cycloneidai #Zimbabwe,infrastructure_and_utility_damage
1110177896793079808,"RT @AP_Africa: Aid increases to thousands homeless from Mozambique cyclone, US military to help",displaced_people_and_evacuations
1110225650781167616,"#CycloneIdai swept through Mozambique, Malawi and Zimbabwe more than a week ago, leaving behind a trail of destruction. This week the urgency remains, with widespread flooding and a high risk of diseases like cholera. Please donate now:",infrastructure_and_utility_damage
1111506654900772864,The @GiftoftheGivers K9 team is headed for an area in Chimanimani called Kopa. There are 39 school children missing. The search to locate their &amp; other remains begins today. Look out for my &amp; Linge’s report on @eNCA on Sat morning. #CycloneIdai #Zimbabwe ἟F἟C,missing_or_found_people
1109403548532518913,RT @NatashaFatah: Death Toll in Africa Climbs Past 600 After Cyclone #CycloneIdai,injured_or_dead_people
1111961294607912961,"ICCO is supporting the victims of cyclone #Idai through @ACTAlliance, which members are responding to the severe destruction caused by the cyclone in Mozambique, Zimbabwe &amp; Malawi. Houses have been destroyed and entire swathes of crops were damaged:",infrastructure_and_utility_damage
1112786678454865926,"#CycloneIdai killed nearly 800 people and ravaged #Zimbabwe. What is Pres. #Mnangagwa using relief funds for? Chartering private jets for himself and his deputies. Nothing has changed in #Zimbabwe under #Mnangagwa, #corruption is the name of the game.",injured_or_dead_people
1106895729187016705,"More than 100 people have been killed and 843,000 affected by torrential rains in Malawi, Mozambique, and South Africa, the UN and officials said, as tropical cyclone Idai is expected to hit the continent’s south-eastern countries.",injured_or_dead_people
1109142309671763968,"The Red Cross says cholera was reported in Beira, Mozambique, which was 90% destroyed by Cyclone Idai and where thousands of survivors face water shortages. Aid groups say 500K people still stranded or in makeshift camps are at risk of deadly disease due to lack of clean water.",infrastructure_and_utility_damage
1108301125038587905,"RT @ZBCNewsonline: #CycloneIdai Mutare Aerodrome, scenes just before the President left Mutare to visit the affected areas",not_humanitarian
1108380144488628229,"#CycloneIdai could be the worst such disaster to hit the southern hemisphere. Mozambique declares state of emergency, three days of national mourning starting today. Death toll surges to more than 200.",injured_or_dead_people
1108576622481821696,Bodies of Cyclone Idai victims found floating in Mozambique,injured_or_dead_people
1106926599272873985,"News coming from Chimanimani, Zimbabwe says #CycloneIdai has hit St. Charles Lwanga, Catholic School. A rock rolled from mountain and hit the dinning hall which collapsed onto a dormitory Reports are that some students have been rescued but there are fears of loss of. We pray",infrastructure_and_utility_damage
1109838422099804160,"CYCLONE IDAI UPDATE Electricity The main line from Chipinge to Chimanimani has 200 poles washed away. Works in progress Mt Selinda to Chipinge, 6 poles collapsed and works are in progress. #CycloneIdai",infrastructure_and_utility_damage
1106953815989862400,RT @diamond1038FM: Latest #CycloneIdai update Death toll now at 31 13 ZCDC workers have been rescued 10 more people reported missing.,injured_or_dead_people
1107997935994892289,"A real disaster of great proportions.” #CycloneIdai has affected more than 1.5 million people across several southern African countries and the death toll could potentially rise above 1,000.  @moyojeffrey @onishinyt",injured_or_dead_people
1110694141304946693,RT @Pattern: 242 people have been confirmed dead in Mozambique after cyclone #Idai hit the country March 14,injured_or_dead_people
1112639556430561280,"While the level of destruction in Beira is generally not the 90% reported in the media, for some buildings it was 100%. #CycloneIdai",infrastructure_and_utility_damage
1107502853596348416,"We made it to #Beira. Coming in by helicopter we saw significant damage, barely any houses seemed intact, power lines and trees are down, many parts are flooding. What we hear that the situation outside the city is even worse #cycloneIdai @ifrc @IFRCAfrica @CruzVermelhaMOZ",infrastructure_and_utility_damage
1107549049719267330,Our team in #Beira reports that 90 per cent of the city has been severely damaged or destroyed. The physical impact of #CycloneIdai is huge - but we still dont know the precise human impact. Our press release:,infrastructure_and_utility_damage
1116596320230232065,"Mozambique was a poor country making an impressive economic comeback when Cyclone Idai struck on 14 March. Now Moz must come up with US$773million to repair physical damage (pic: school), not to mention humanitarian aid. 602 people are now confirmed dead.",injured_or_dead_people
1109459587797786627,Cyclone death toll surges as UN steps up Mozambique aid call,injured_or_dead_people
1109121808794599425,"#3moNews | #CycloneIdai did not damage fuel pipeline, Zim government says  #3mob",infrastructure_and_utility_damage
1107756443774668801,"Cyclone #Idai leaves trail of death, destruction and homelessness in Malawi, Mozambique &amp; Zimbabwe, affected countries appeal for urgent aid. Oxfam teams are assessing the needs of people worst affected in all 3 countries:  #CycloneIdai",injured_or_dead_people
1107905666314833920,@andrewmorley0 meanwhile in Zimbabwe more than 98 people have been killed by Cyclone Idai and a lot more missing .,injured_or_dead_people
1108384993884229632,"UPDATE: Mozambique is entering 3 days of mourning after the govt confirmed hundreds of people are dead from Cyclone Idai. UNICEF says ~260K children are at risk. The president fears the death toll may rise to 1,000 as rescuers are still finding bodies while flooding continues.",injured_or_dead_people
1112675380954124288,Drinking water supply is up and running again in Beira #Mozambique following the failure of all electricity and communications when the devastating cyclone #Idai hit the city  @VEI_NL,infrastructure_and_utility_damage
1109452336861249537,἟2἟F The number of people killed in #Mozambique following #Cycloneidai has almost doubled over night to 417. Could rise to over 1000. A fisherman from #Beira is doing all he can to save as many people as possible. Our story,injured_or_dead_people
1108932981844893698,@mediazim Fuel transport infrastructure in Mozambique was destroyed by the cyclone,infrastructure_and_utility_damage
1109765823659458561,"#CycloneIdai: Scores more deaths reported in #Mozambique ἟2἟F where the disaster is described as unprecedented. 100s of deaths across Mozambique, #Zimbabwe ἟F἟C &amp; #Malawi ἟2἟C. Estimated 1.7 million people affected. @wfp ⁦⁩ &amp; others organising support:",injured_or_dead_people
1116292681511112704,"#CycloneIdai wiped out many human lives. There are children from Chimanimani &amp; Chipinge who were in boarding school. They closed yesterday &amp; they went back 2 nobody surviving, majority perished or th most important people in their lives no more. Who is handling these cases?",injured_or_dead_people
1109859378486743042,In Malawi: 21 people killed by a speeding truck at a busy market on Friday. Four other fatal road accidents in a two week period. Been too much.,injured_or_dead_people
1106896318772011008,"Loss of life and damage. To think some of the infrastructure damage from Cyclone Eline in 2000 was only getting repaired now, 20 years later #CycloneIdai",infrastructure_and_utility_damage
1107662288000073729,"With assessments ongoing all over the provinces hit by #CycloneIdai in #Mozambique Mozambique, the damages toll is mounting. Southwards of Munhinga river, a bridge collapsed, isolating Dombe and Munhinga, in Sussundenga, from the rest of Manica province.",infrastructure_and_utility_damage
1107552014534234112,"Mnangagwa shouldnt have flown to the UAE in the first place because #CycloneIdai was already wrecking havoc!! It was irresponsible of him to fly to the UAE at a time like this. Now hes flying home to do some damage control? Useless, wicked dictator!! ὄ7ἿFὄ7ἿF",not_humanitarian
1107283229395042307,AFRICA SOUTHEAST: #CycloneIdai: Many dead in #Zimbabwe and #Mozambique | Serious #HumanitarianCrisis Unfolding | #ExtremeWeather | BBC News,injured_or_dead_people
1107624442396663809,"The death toll from #CycloneIdai that hit Malawi, Mozambique, and Zimbabwe last week stood at 150 on Sunday, with 100 more missing &amp; tens of thousands of others stranded and cut off from roads and telephones in mainly poor, rural areas. #CycloneIdaiUPDATE",injured_or_dead_people
1110784390890774528,@kenniekays Too bad some of the beautiful places were destroyed by #CycloneIdai,infrastructure_and_utility_damage
1108719190591111168,"#CycloneIdai update : Number of casualties in Zimbabwe as of 20/03/19 : Total deaths 139, missing 189, injured 144, marooned 136.",injured_or_dead_people
1107525638368518145,Blind spot in standard German/ European news coverage - because it isn’t Florida? Or do the algorithms hide news items from me based on presumed preference? „Cyclone Idai: death toll climbs over 120 in Mozambique and Zimbabwe,injured_or_dead_people
1107675765573910534,"Words cant describe the tragedy in Mozambique. Our report: a tropical cyclone that swept across Mozambique may have killed more than 1,000 people  via @markets",injured_or_dead_people
1107305964846440448,So they are some people who actually took their money to church today instead of helping out the victims of #CycloneIdai. #CycloneIdaiZW,not_humanitarian
1110218862732214273,Cyclone Idai death toll reaches a staggering 446 in Mozambique,injured_or_dead_people
1110559605069885440,RT @amandladupont: The only reason it is not been treated as global emergency is probably because it happened in Africa Ὁ4,not_humanitarian
1106974965503533058,@NzouJnr @ZBCNewsonline @nelsonchamisa @BBCWorld @DubaiPoliceHQ @advocatemahere @ProfJNMoyo @PacheduZW @TalithaGudo @Wamagaisa @BitiTendai @LynneWenyaM @EdmundKudzayi @KristenMuwani @DrVChimhutu @BelieveCitizen While self styled president @nelsonchamisa is mum&amp;quiet about the disaster @edmnangagwa is luring investors to develop the country.If Chamisa really cares why cant he call @realDonaldTrump as he said&amp;help the victims hypocrisy dzega dzega. #CycloneIdai #Pray4Chimanimani,not_humanitarian
1107021495434469382,"Terribly sad news, lives lost &amp; damage caused by #CycloneIdai in Eastern #Zimbabwe. Were following closely with partners on the ground. ἞C἞7 is supporting those affected in ἟2἟F &amp; stands ready to support in ἟F἟Cwhere we can. Thoughts &amp; prayers for those affected Ὁ4 @UKinZimbabwe",infrastructure_and_utility_damage
1107314416612270080,RT @NMkapikoh: #Zimbabwe #CycloneIdaiUPDATE #CycloneIdai Death toll now reaches 40,injured_or_dead_people
1113152256982093829,"Mozambique’s cyclone-hit city of Beira has confirmed its first death from cholera, as the number of cases of the disease has jumped to 517 #Mozambique",injured_or_dead_people
1106853791805173760,"Sad to hear of deaths &amp; destruction of homes &amp; property in Manicaland, particularly in Chimanimani in the wake of #CycloneIdai. Roads are impassable &amp; huge challenge for rescue services. All asistance is required",infrastructure_and_utility_damage
1107503008798126080,"A big thumps up for Zim on the spirit of oneness towards the #CycloneIdai victims, wish it was done regulary not because of q disaster but for building the nation. Where it will be used for building one province at a time. Surely Zim will be an epitome of Africa through this",infrastructure_and_utility_damage
1106866560872914944,"The current tropical cyclone Idai reminds me of Rosita Mabuiango, who was born in a tree 19 years ago after her mother and family were caught in Mozambiques worst floods that killed 800 people. Rosita, who turned 19 on 1 March, wants to be a petrochemical engineer.",injured_or_dead_people
1110495625534160898,"These figures are scary - about 1,000 people feared dead, and an estimated 900,000 children, thats half of the total 1.8M have been orphaned and made homeless by Cyclone Idai in Mozambique - one of the worst tropical cyclones on record to affect Africa. #PrayForMozambique",injured_or_dead_people
1108507511810899969,"Mozambique on Wednesday began three days of national mourning for more than 200 victims of Cyclone Idai, one of the most destructive storms southern Africa has experienced in decades. ?",infrastructure_and_utility_damage
1110078086886895616,Death toll from Cyclone Idai rises as UK flies 20 tonnes of aid to 1.8 million people Authorities in Mozambique say 446 people have died after Cyclone Idai hit southern Africa more than a,injured_or_dead_people
1110909756619833346,"Today @UNZimbabwe Officials observed in Chimanimani flattened farmlands beyond trace and houses turned into rubles. Providing permanent solution to those living in temporary shelter, and restoring livelihoods of farmers will be part of #UN response #CycloneIdai",infrastructure_and_utility_damage
1107553716188659712,RT @AFP: #BREAKING Mozambique city Beira 90% damaged or destroyed by cyclone: Red Cross,infrastructure_and_utility_damage
1107491847193137153,"Beira, Mozambique—a city of half a million—is almost totally cut off from the rest of the world after suffering a direct hit from Cyclone #Idai 3 days ago. 234 people are dead across the region (Moz + Malawi + Zimbabwe + South Africa), and a humanitarian emergency is escalating.",injured_or_dead_people
1107036991496118272,Dozens of people have been killed following the #CycloneIdai battered Zimbabwean἟F἟C east district near Mozambique἟2἟F and Malawi἟2἟C Heartfelt condolences to the families of the victims. South African National Defence Force is already on the ground helping out. #SANDF,injured_or_dead_people
