tweet_id,tweet_text,class_label
1001166109771431936,"Watch Video Severe flooding in Ellicott City, Maryland, has submerged vehicles, forced residents to evacuate and caused major damage to homes and businesses. Newsys partners at WMAR",infrastructure_and_utility_damage
1001162007138185218,"Man missing after 1,000-year flood ravages Ellicott City for 2nd time in two years  Good thing Trump &amp; his quislings are taking such good care of us - What climate change?",missing_or_found_people
1001359542880538624,#919Blog ὊC ABC11 What we know about Maryland National Guardsman missing after Ellicott City flood ” #RaleighNC #DurhamNC #RDU #Triangle #NC .,missing_or_found_people
1001927509431156736,Family mourns death of Guardsman trying to rescue flood victim  He Died as The Hero He Was Trying to Save a Woman in The Floods.,injured_or_dead_people
1001156790275510272,"Flash Floods Surge Through Town in Maryland, One Person Is Missing",missing_or_found_people
1001269150600212480,‘Catastrophic’ flash floods rip through Maryland toppling building and turning high streets into rivers #Topbuzz,infrastructure_and_utility_damage
1002184534216118272,@JAMSY69 @StevenBeschloss @jodotcom He never mentioned the flooding in Maryland or the fake nuclear alarm that went off in Hawaii last year either. Hes only concerned about his own little corner and his golf score. Sociopaths cant give empathy to others. It doesnt exist within them.,not_humanitarian
1001801001421156352,"Flags lowered to half-staff for Sgt. Eddison Hermond in Maryland and Howard County. Sgt. Hermond, of the Maryland National Guard, died during rescue effort in Ellicott City flood.",injured_or_dead_people
1001512894117400577,"The @usairforce veteran was last seen trying to help a woman and her cat behind a restaurant during the flooding of the county seat of Howard County, #Maryland.",missing_or_found_people
1001819952066768903,@JRubinBlogger And how is Trump dealing with destructive Hawaiian volcanic activity and Maryland flooding? Talking about how big and beautiful his hands are?,not_humanitarian
1001448334773575680,"Missing: Maryland National Guard Soldier Eddison Hermond .39, swept away by raging flood waters in Ellicot City, Maryland recent flood. He attempted to save a life then the floodwaters came. St. Anthony of Padua Christ Jesus hear our prayers that Eddison will be found.",missing_or_found_people
1001431515123912705,"Search Underway for Missing National Guardsman After 1,000-Year Flash Flood Tears Through Ellicott City, Maryland -  by RO Water Filter",missing_or_found_people
1001520819900698624,Heard they found the body of missing National Guard member Eddison Hermond. The 39-year old tried protecting others at a restaurant by holding doors closed during flash flooding in Ellicott City Maryland. Swept away trying to find a woman’s cat.,injured_or_dead_people
1001155505459486722,"SOLDER MISSING IN FLOOD.. PRAY FOR EDDISON HERMOND! PRAY FOR ELLICOTT CITY, MARYLAND! #PrayForEddisonHermond #PrayForEllicottCity",missing_or_found_people
1002322285192245248,@KevinRothWx Flash floods in Maryland Ellicott City destroyed again People have to be on roads to get to gm Me thinks ppd,infrastructure_and_utility_damage
1001323647695507457,"People in Ellicott City, Md., are surveying the damage to their homes and businesses after a historic flash flood raged through the city — the second in as many years. NPR’s Mary Louise Kelly talks with Mark Hemmis, whose restaurant Phoenix Emporium was",infrastructure_and_utility_damage
1002990380483301376,"No, we dont have time. At what point is knowing destruction of the planet a crime against humanity? Class action suit becasue #ExxonKnew",not_humanitarian
1001619268687953920,Will Trump speak first about the heroic National Guardsman who gave his life trying to soave a civilian from the Maryland floods? Or Roseanne and political correctness? Hmmmmm,not_humanitarian
1001526842233253889,"The Latest: Police say a body found in the Patapsco River has been identified as 39-year-old Eddison Hermond, the sole person reported missing following the torrential rains that prompted destructive flash flooding in a historic Maryland town.",injured_or_dead_people
1001177309406212096,"Two Catastrophic Floods in Two Years. Why? Sadly, the US will face many more of these events in coming years because government refuses to invest in infrastructure, instead giving ever increasing tax cuts to the rich. From The Weather Channel iPhone App",not_humanitarian
1001596547358973952,"It takes 1.2 secs to retweet and help find missing NAEEMAH ROCHON, 15 yrs old, from Laurel, Maryland missing since May 31, 2014.",missing_or_found_people
1001627690091376642,@AsteadWesley @KathyC1948 Flooding in Maryland. Have they found the lost man helping older lady rescue her kitten? Praying.,missing_or_found_people
1001155756371136513,"RT @TIME: Police searching for missing person after devastating 1,000-year flood in Ellicott City, Maryland",missing_or_found_people
1001407902194786304,Tweets from @realDonaldTrump in the last two days: 16 Tweets about flooding in #Maryland: 0,not_humanitarian
1001530871520874499,A National Guard Member Died While Trying To Help Rescue Someone During The Maryland Flash Floods,injured_or_dead_people
1001809451467321344,"After pair of 1-in-1000 year floods, a town seeks safeguards Associated Press - 30 May 2018 06:01-04:00 Copyright 2018 The Associated Press. All rights reserved. This material may not be published, broadcast, rewritten or",not_humanitarian
1001904243505287169,"2 years ago, floods hit #EllicottCity, the same area in Maryland that flooded Sunday. That event was called a 1,000-year flood &amp; early reports say this year’s damage to infrastructure is far worse. How should #stormwater design prepare for atypical storms?",infrastructure_and_utility_damage
1001143679267098624,Monday May 28 - Morning Report: National Guardsman missing after monstrous floods sink Maryland town; Trump visits Arlington after critics slam appalling Memorial Day tweet Via @nypost,missing_or_found_people
1001358046231257088,Man missing after Maryland flash flood was helping woman rescue her cat  #AGENDA21 #SUSTAINABILITY,missing_or_found_people
1001498013334953984,"It always amazes me how movies never capture what real destruction looks lik, and just how surreal it all is",not_humanitarian
1001439980995178496,"RT @AMHQ: Were surveying the flooding damage in Ellicott, Maryland LIVE all morning:",infrastructure_and_utility_damage
1001289525270757376,A man who went missing after flash flooding hit a central Maryland city was trying to help a woman rescue her cat amid the rising waters.,missing_or_found_people
1001141769155891201,"Watch Live: Aerials of damage after historic flash flooding in Ellicott City, Maryland.",infrastructure_and_utility_damage
1001197466123980800,"Army National Guardsman missing after flash flooding strikes Ellicott City, Maryland for second time in two years --",missing_or_found_people
1001466003451244545,One man missing after devastating flash floods in Maryland - : NBC 10 Philadelphia One man missing after devastating flash floods in Maryland  The missing man - 39-year-old Eddison Hermond - was last seen,missing_or_found_people
1001432796978667520,Memorial Day weekend floods ravage Maryland town,infrastructure_and_utility_damage
1001243494701195264,"STATES OF EMERGENCY: An urgent search is on for a National Guardsman last seen swept away in flash floods while trying to help others in Ellicott City, Maryland, as dangerous rainmakers threaten millions up and down the East Coast. @David_Kerley reports.",missing_or_found_people
1001522378017595392,RT @JaimeMarieBerg: UPDATE: Body identified as missing veteran who was swept away in flash flooding in Maryland. #9news,injured_or_dead_people
1001171005673324544,"Maryland county grapples with devastation left behind by flash flood- County is falsely proud of rebuilding and new businesses put at risk of flooding, because the did nothing to address drainage issues! Malfeasance in part of government officials.",infrastructure_and_utility_damage
1001488104446885888,"RT @arirangtvnews: ▪ MARYLAND FLOOD Devastating #flood hits Ellicott City, #Maryland, one missing",missing_or_found_people
1001460350691172353,"@DrewMacFarlane National Guard Member Missing After Floods Devastate Ellicott City, Maryland  via @nbcwashington",missing_or_found_people
1001255802286559240,A man remained missing Monday after flash flooding tore down a historic main street in a picturesque Maryland town and left a community heartbroken at seeing more devastation less than two years after rebuilding from another massive flood. Story:,missing_or_found_people
1001269753045028864,"#Flashflood tears out street poles on #EllicottCity street A flash flood devastated the main street in Ellicott City, #Maryland, just two years after another devastating flooding event hit the Baltimore suburb.",infrastructure_and_utility_damage
1001264739765415936,Ocean Sciences Article of the Day - Man missing after Maryland flash flood was helping woman rescue her cat (The Guardian),missing_or_found_people
1001543950845468672,The body of 39-year-old Eddison Hermond was found by searchers scouring the riverbed near a historic Maryland town that has been ravaged by destructive flash flooding.,injured_or_dead_people
1001542560869994496,UPDATE: Boy found of man who disappeared amid Maryland flooding,missing_or_found_people
1002872971277553664,"Flooding And Rising Seas Threaten Americas Oldest Farmland  Some of the oldest farmland in America is on the Eastern Shore of Maryland. But as sea levels rise, saltwater is killing crops and threatening a way of life. June 02, 2018 at 03:58AM",infrastructure_and_utility_damage
1001514373205151745,"Still awaiting identification, but Sgt. Eddison Hermond of the Maryland Army National Guard had been missing in the aftermath of the terrible flooding in Ellicott City. He was helping a woman rescue her cat when witnesses say he went under the water and didnt resurface.",missing_or_found_people
1001484056637394946,Guardsman reported missing in raging flood waters that washed out parts of Maryland:,missing_or_found_people
1002332657576022018,"Flash floods ripped through Ellicott City, Maryland, on Sunday, toppling buildings and upending cars, as the nearby Patapsco River swelled to a record-breaking level. The devastation comes barely two years after the last flood that ravaged the city.",infrastructure_and_utility_damage
1004054229462503424,RT @SimplySelvinn: Simple RT can help find my little cousin.. missing in Maryland,missing_or_found_people
1001275888409997312,God bless this kind man..i hope so much some way he is found alive. Rescuers seek 1 man still missing after Maryland flash flood,missing_or_found_people
1001306040636510208,"I added a video to a @YouTube playlist  Caught on cam: Cars swept by flash floods in Ellicott City, Maryland",not_humanitarian
1001535177670168576,"According to the #Dotard #tRUMP #ClimateChange is a hoax perpetrated by the Chinese. Meanwhile in the real world where #FactsAndScienceMatter, #Maryland is hit with catastrophic flooding  #GlobalWarmingᾑ4 #ClimateChangeIsANationalSecurityIssue #StupidtRump",not_humanitarian
1001251539225325569,"Eddison Hermond, a National Guard sergeant who is believed to have been swept away while helping a woman find her cat during Ellicott City flooding, is still missing",missing_or_found_people
1001585963603116032,"@BaggaBrigade @DUBYA_BLOCKED @GrouchoG @aliasvaughn @realDonaldTrump And? You post a lot of UTTERLY irrelevant nonsense. Repubs are the PSYCHOTIC anti-science indoctrinators these days. Must be a Chinese hoax that caused TWO 1000-year floods in Endicott MD, eh?",not_humanitarian
1004007733165789186,"local sherrifs gave an active shooter presentation that got under my skin a lil, here were the takeaways: Active shooter incidents are a when not if now maryland gun laws are too restrictive (HA) Narc on everyone The only victims are the ones that die/are injured",not_humanitarian
1001255255550537728,@LouisLeoIV @naomirwolf @DanPeacock12 @OpChemtrails @SteerMark @Surfhempster @AdolfTwittler8 @Kal1_Furies @AzSkyWatcher @monarchbus @lbox327 @rezn8d Making the weather. making the rain I’m curious to know what Maryland’s sky looked like before the horrible flooding they just had guaranteed that was NOT Mother Nature,not_humanitarian
1001155973187162112,"Maryland Hit By Catastrophic Flash Flooding, Second Time in Two Years  via @YouTube",infrastructure_and_utility_damage
1001158582619000833,"National Guardsman missing after flash flooding devastates Ellicott City, Maryland: ‘I’m hopeful that he’ll be OK’",missing_or_found_people
1001844796875530240,"As part of an employee’s Workers’ Compensation benefits in Maryland, an injured worker is entitled to vocational",injured_or_dead_people
1001818009525043200,"This Maryland city has had 2 1,000 year floods in 2 years. Friends, it is time to #ActOnClimate and continue the fight.",not_humanitarian
1001166979074412544,"Emergency workers are searching for 39-year-old Eddison Hermond in Ellicott City, which was hit hard Sunday evening by flash flooding from an intense rain storm.",missing_or_found_people
1001138377717157888,"WATCH: 1 missing after flash #FLOODING devastates Ellicott City, Maryland  #GPWX",missing_or_found_people
1001800651268087808,RT @TearsaSmith: Hero. Died trying to save a woman and her cat during flash flooding.,injured_or_dead_people
1003768371484286976,RAIN IMPACTING CROPS: The Maryland Secretary of Agriculture says hes been receiving reports of crop damage from nearly every shore county.,infrastructure_and_utility_damage
1001177250824417287,"An 8-lane bridge in Minnesota collapsed on August 1, 2007. The replacement bridge opened on September 19, 2008.",infrastructure_and_utility_damage
1001642898268524544,Ellicott City shop owner says missing Guardsman was trying to save her when he was swept away in flood,missing_or_found_people
1001444922552193024,RT @BethQuarterman7: National Guard member missing after flash flooding strikes Maryland city. Please pray #PrayforMilitary,missing_or_found_people
1001879962394050560,Eight tweets today. Zero about the heroic National Guardsman who died tried to save a woman during the Maryland floods.,injured_or_dead_people
1001276312235970560,#NationalGuard member and #AirforceVeteran #EddisonHermond is missing while doing rescue work in devastating historic flood in Maryland. Reportedly he was helping a woman find her lost pet. #PrayforEddison,missing_or_found_people
1001359049089265664,"Maryland county grapples with devastation left behind by flash flood One man remained missing after flash flooding tore down historic Main Street in Ellicott City, Maryland.",missing_or_found_people
1001243641820610560,This is my Town. Always the victim to natural forces while lacking the infrastructure changes and drainage re-direction and disbursement. My driveway was under a foot of raging water. Could not see the grass for the racing food water.,infrastructure_and_utility_damage
1001302933521170432,Historic city in Maryland is devastated by extreme flash floods,infrastructure_and_utility_damage
1002252297655775232,"@paigelav @paigelav REMINDER to our World Leaders #ClimateChangeIsReal #earthquake #fire #tsunami #tornado #typhoon #flood #flooding in North Carolina, Maryland, Puerto Rico, CA. &amp; many more disasters cause everything on earth easily wiped out, so before its too late #CLIMATE ACTION NOW!",not_humanitarian
1001425745464512512,"One of the richest counties in America, in one of the richest states in America, has allowed a precious historic town to be destroyed because too many people wanted to live in brand new houses on the hills above it and nobody would tell them no.",not_humanitarian
1001668289611919364,VibeMagazine: Authorities in Maryland recover body of missing man who died while rescuing woman from flash flood,missing_or_found_people
1001484932341010432,"if any Maryland residents want to thank someone for this, thank @GovLarryHogan and his anti-tax, anti-planned-development crusade #electionsmatter #elections2018",not_humanitarian
1001456447245336576,Flash Flooding Wreaks Havoc In Ellicott City¸ Maryland,infrastructure_and_utility_damage
1003624401420423169,"A look at the devastating flooding from Ellicott City, Maryland and how a thousand year flood can happen again, only 2 years apart:",infrastructure_and_utility_damage
1002964603213496320,"⚠️Storms and downpours are forecast to develop across #Maryland from Tomorrow morning, creating more risks of dangerous flash #flooding less than a week after a deluge killed one person and caused widespread damage from #EllicottCity to #Baltimore.",injured_or_dead_people
1001161182366126081,"During the devastating Maryland flash floods, witnesses said Eddison Alexander was swept away while helping a woman cross the waters in Ellicott City",missing_or_found_people
1001641574391009281,"RIP and thank you for all of service. Police have found the body of Eddison Hermond, who braved devastating flash floods in Ellicot City, Maryland to help save a neighbor.",missing_or_found_people
1001255750839291905,"Sounds awfully familiar-how many 1-in-1000 floods do we need to have before we realize we’ve screwed up? Why a 1-in-1,000-year rain event devastated Ellicott City, Maryland — again  via @USATODAY",not_humanitarian
1002969910631456769,Heavy rainfall expected over the next day or two as a flash flood watch is up over the entire area. Already seeing heavy rain over the last hour (12:45PM - 1:45PM) alone in southern Maryland and near Salisbury. #mdwx,not_humanitarian
1001515377938092032,Body found in Patapsco River days after Ellicott City flooding  via @WUSA9,injured_or_dead_people
1003648875402547200,Female Injured After Grease Fire in Lexington Park | Southern Maryland News Net,injured_or_dead_people
1004098032621838343,"Well, and Maryland’s governor Hogan is being criticized for having done away with the rain tax.” Flooding in Ellicott City built on a flood plain is now Republicans fault. Can we work Trump into the blame game?",not_humanitarian
1001208003285192704,"Sgt. Eddison Hermond is missing after being swept away by historic flooding in Ellicott City, Maryland. Witnesses say he was trying to help a woman rescue her cat",missing_or_found_people
1001280784261566464,"In Maryland, Ellicott City Gets Hit By Devastating Flash Floods, Again: People in Ellicott City, Md., are surveying the damage to their homes and businesses after a historic flash flood raged through the city — the second in as many years. NPRs Mary",infrastructure_and_utility_damage
1001137334056833024,"Other parts of Maryland also saw significant damage from Sundays storms including this Baltimore city neighborhood, #Dundalk and #Catonsville. Rain totals spanned from 1 to 10 inches across Maryland:  #ECFlood",infrastructure_and_utility_damage
1001165784016674817,"Its even worse: Ellicott City, Maryland, recovering from 2016 flood, hammered again  #flooding 25- to 30-ft-wide hole N of Main Street, ground and road buckled. utilities off, water ran thru bldgs, Patapsco River up 17.8 ft in 2 hrs, Sunday, record level",infrastructure_and_utility_damage
1001278542347415556,"Authorities in Maryland say a 39-year-old man is missing after heavy flooding inundated the streets of Ellicott City, the town that had only recently recovered from flooding in 2016",missing_or_found_people
1001720687592202241,"#News via #FOX National Guardsmans body found after Maryland flooding, police say",injured_or_dead_people
1001421891322695680,Army National Guardsman missing after being swept away in Maryland floods,missing_or_found_people
1001155359002607616,": Missing #NationalGuardsman, #EddisonHermond, swept away in #EllicottCity, #Maryland #floods while saving others: #MemorialDay: .@RevJJackson @SantitaJ: SUN: 8-10aE/866.594.HOPE/#iHeartRadio: @PatriotAM1150/#FacebookLive",missing_or_found_people
1001494879300734976,"Why is this Maryland city so susceptible to flooding, and what can be done to stop another devastating storm? @RectorSun is live:",not_humanitarian
1001178904617476098,"@CBSNews Our Harts gos out to a Fellow Soldier missing in Maryland as he was HELPING Others, the fast moving Water Consuming him. Well all on the island are praying for the missing Soldier in Maryland.",missing_or_found_people
1001180876548591618,"I liked a @YouTube video  BREAKING: Devastating flooding strikes Ellicott City, Maryland",infrastructure_and_utility_damage
1001386813251051520,TODAY clean up continues in Maryland after the devastating floods.. while the search continues for a missing man. We’re tracking the latest on @WMTWTV,missing_or_found_people
1001250899719835648,US FLASH FLOODS 7  DRAMATIC VIDEO - Drone footage reveals extent of flood damage to Maryland city. STORY #4155985,infrastructure_and_utility_damage
1001184591573585920,"While others celebrate Memorial day, those in Maryland deal with horrible #Floods Check out this video from #weatherchannel",not_humanitarian
1001200767427072000,"Here is a live look of the damage that was caused by the flooding in Ellicott City, Maryland. Live video courtesy of Fox 5 DC.",infrastructure_and_utility_damage
1001562295426744320,"This is so sad -- this man, Eddison Hermond, was out in that terrible storm trying to help people -- and he was killed, swept away. . . May G-d rest his soul.",injured_or_dead_people
1001819270416928768,Night Heron - Looks like Wilde Lake was spared from the floods #hocomd #columbiamd #MD #parks #SpringTime #hocoparks #NaturePhotography #lakefront #spring #lake #naturelovers #Maryland #wildlifephotography #nature #birdsoftwitter #howardcountymd #heron #wildlife,not_humanitarian
1001511044215443457,Flooded homes and businesses. Crumpled cars. Residents in one rain-soaked Maryland mill town wonder whether to rebuild or leave.,infrastructure_and_utility_damage
1001233971315953665,"National Guardsman missing after flash flooding devastates Ellicott City, Maryland. @David_Kerley reports.",missing_or_found_people
1001199521228042245,Indiana County woman critically injured in jet ski collision in Maryland,injured_or_dead_people
1001215307585908737,In this cases. you can used your life insurancen. Now days you can used your life protection while still a life.,not_humanitarian
1001329975256141824,"Watch Cars swept away as flash floods rage through Ellicott City, Maryland on YouTube -",infrastructure_and_utility_damage
1001639826351943680,"BREAKING UPDATE: A man is now reported missing from the floods in Ellicott City, Maryland. Eddison Hermand was swept away yesterday at around 4:20 p.m. when rescuing others.",missing_or_found_people
1001508059829751808,"39 year old Eddison Hermond has been missing since Sunday after attempting to aid others after a massive flood in Ellicott City, Maryland.",missing_or_found_people
1002183884593860610,"Development not the source of #EllicottCity flooding, Howard County documents say  via @WUSA9",not_humanitarian
1001556580607946752,RT @ArmyTimes: Body found of Maryland National Guardsman who disappeared amid destructive flash flooding  .,injured_or_dead_people
1001201308609732609,"One person was missing after floods rampaged through the downtown of Ellicott City, Maryland on Sunday. Nearly 7.5 inches of rain fell on the town in just eight hours. More rain is in the forecast",missing_or_found_people
1001580385896026112,"The body of a National Guardsman who was swept away during massive flooding in Ellicott City, Maryland has been discovered authorities said Tuesday.",injured_or_dead_people
1001522168193343489,"Missing national guardsman Eddison Hermond has been found after being swept away in a flash flood in Maryland. Unfortunately, he didn’t survive. My thoughts and prayers are with his family.",injured_or_dead_people
1001150622379503616,Historic Maryland city is ravaged by flood waters again. Search is underway for missing man.,missing_or_found_people
1002366420691357697,Seems fitting picture of what MeToo is doing. Destruction without feelings or overall effect on the whole! #FeminismIsCancer #NotMeToo,not_humanitarian
1001773737413398528,"Ellicott City, Maryland was devastated by flash flooding from a massive rainstorm Sunday, just two years after a similar event forced the historic city in Howard County to rebuild much of its Main Street.",infrastructure_and_utility_damage
1001146965948706816,National Guardsman missing after flash flooding devastates historic town  via @instapaper,missing_or_found_people
1001499273719148544,Flash flooding leaves trail of damage in Maryland town - BBC News US. This. Is. #climatechange. Get it? @CorpCommAZ @tomforese @BobStump @WSJ @nytimes @NARUC @Edison_Electric @TwitterAPI @CHonorableEsq @CLaFleurFERC @WorkatFERC @FERCRPowelson @FERCAttack,infrastructure_and_utility_damage
1001432691470929920,Search Underway for Missing Veteran Swept Away After Trying to Rescue Cat During Historic Maryland Flooding  #EllicottCityFlood,missing_or_found_people
1002667281820733440,@SlanderBob @d4bard @HailShrimp @JFGariepy @TheRalphRetort @vampkandy @TheGatorGamer @rex_rexchapman Tonight on Rain Delay Radio - A Virginia candidate admits hes a pedophile - Maryland Millionaire charged with murder in constructing a fallout shelter - Too much Pot in Oregon?,not_humanitarian
1001208625895899137,"#UPDATE on @ABC7: A man in his 40s is missing from Ellicott City, Maryland, where this water was raging down Main Street. Video Courtesy: Baltimore Sun. #flooding #MarylandFlooding",missing_or_found_people
1001526514696032258,RT @AP: BREAKING: Authorities say crews looking for a man missing in Maryland flash flooding have found the body of an adult male.,missing_or_found_people
1001285366241005568,"Ellicott City, Md., Suffers Flash Flood, Ravaging Main Street; 1 Man Missing",missing_or_found_people
1001410837075111937,I liked a @YouTube video  Roads submerged as severe flash flooding hits Maryland,infrastructure_and_utility_damage
1001189128661295104,"At least one person is missing following Sundays devastating flooding in Ellicott City, Maryland:",missing_or_found_people
1001376222251712513,Maryland Flash #FLOODS: National Guardsman Missing After Getting Swept Away While Rescuing Cat  #GPWX,missing_or_found_people
1001498263432949760,Fears for National Guardsman swept away in Maryland flash floods  via @MailOnline,missing_or_found_people
1002821790199148545,"are SILENT about another case of BLATANT RACISM, PREJUDICE, and INJUSTICE! And if you think the flash floods in the State of Maryland last Sunday were bad, Im telling you, its going to get WORSE, MUCH WORSE, until they LET GODS PEOPLE GO!",not_humanitarian
1003861851115941891,"Man missing after 1,000-year flood ravages Ellicott City for 2nd time in two yearsat what point will the US acknowledge the climate is changed?",missing_or_found_people
1002537368207986689,"This week we pay tribute to Air Force and Maryland Army National Guard member, Sgt. Eddison Alexander Hermond. He died last weekend while helping a passerby caught in the Ellicott City, Maryland floods:",injured_or_dead_people
1001318611116478469,"Ellicott City, MD got pummeled yesterday by flash flooding, again.",infrastructure_and_utility_damage
1001226873404379136,"The search continues in central Maryland for a man, a National Guard member and Air Force veteran, missing after flash flooding",missing_or_found_people
1001300010015903744,RT @MikeWoodLaFlare: So his people pushed him in the water and this the narrative yall finna spin?,not_humanitarian
1004336143566032896,I will discussing contents from my @SciForbes article on @AMHQ at 850 am ET. Will provide thoughts on why #EllicottCity and other cities will continue to flood in dramatic ways. @WeatherGeeks Wednesday,not_humanitarian
1001787981705891840,Searchers locate body of guardsman who went missing in Maryland floods * *  - ABCNEWSVideosVideo News Clip὏A,missing_or_found_people
1001168665688051714,"Search underway for a missing veteran, Eddison Hermond, reportedly swept away helping to rescue others from flash floods in Maryland",missing_or_found_people
1002607902308220929,RT @NOAAClimate: What caused Ellicott Citys devastatingly massive flash flood in late May?,not_humanitarian
1001942554315763714,The Angle: Surprise Move Edition,not_humanitarian
1001579615192846336,Tax Relief May Be Available For Maryland Property Owners Impacted By Heavy Rain and Flood Damage:  #ECFlood,infrastructure_and_utility_damage
1001506483849359360,Authorities in Marylands Howard County have issued what theyre calling a precautionary health alert after a sewage main broke following torrential rains that prompted destructive flash flooding.,infrastructure_and_utility_damage
1003650170054115330,Maryland state flag and flag of Howard County at half staff until the burial of National Guard Sgt. Eddison Hermond who was swept away by the Ellicott City floods while trying to help a pet store owner. @WTOP #ECStrong #ECFlood,injured_or_dead_people
1001482893028397056,Maryland flash flooding: Incredible images show historic Ellicott City ravaged by floodwaters  #Maryland,infrastructure_and_utility_damage
1001230402286161921,Edison Hermond National Guard missing in Maryland food Let us pray..,missing_or_found_people
1001366994271207424,"Significant damage in Ellicott City, Maryland after major floodwaters tore through the area this holiday weekend.",infrastructure_and_utility_damage
